brodmann area 19,brodmann area 19,brodmann area 19,brodmann area 19,brodmann area 38,brodmann area 35,brodmann area 37,brodmann area 37,brodmann area 37,brodmann area 28,brodmann area 19,brodmann area 19,brodmann area 19,brodmann area 19,brodmann area 35,brodmann area 37,brodmann area 37,brodmann area 37,brodmann area 37,brodmann area 19,brodmann area 37,brodmann area 18,brodmann area 18,brodmann area 18,brodmann area 18,brodmann area 19,brodmann area 19,brodmann area 19,brodmann area 37,brodmann area 38,brodmann area 38,brodmann area 38,brodmann area 27,brodmann area 35,brodmann area 20,brodmann area 20,brodmann area 19,brodmann area 37,brodmann area 37,brodmann area 19,brodmann area 35,brodmann area 20,brodmann area 37,brodmann area 37,brodmann area 37,brodmann area 20,brodmann area 20,brodmann area 20,brodmann area 35,brodmann area 20,brodmann area 20,brodmann area 37,brodmann area 20,brodmann area 38,brodmann area 38,brodmann area 28,brodmann area 20,brodmann area 20,brodmann area 20,brodmann area 27,brodmann area 28,brodmann area 20,brodmann area 20,brodmann area 37,brodmann area 18,brodmann area 18,brodmann area 19,brodmann area 18,brodmann area 19,brodmann area 37,brodmann area 37,brodmann area 37,brodmann area 37,brodmann area 38,brodmann area 38,brodmann area 35,brodmann area 20,brodmann area 20,brodmann area 37,brodmann area 37,brodmann area 37,brodmann area 18,brodmann area 37,brodmann area 37,brodmann area 37,brodmann area 37,brodmann area 38,brodmann area 35,brodmann area 20,brodmann area 20,brodmann area 20,brodmann area 37,brodmann area 38,brodmann area 35,brodmann area 28,brodmann area 28,brodmann area 20,brodmann area 20,brodmann area 28,brodmann area 20,brodmann area 37,brodmann area 37,brodmann area 20,brodmann area 18,brodmann area 19,brodmann area 19,brodmann area 18,brodmann area 19,brodmann area 20,brodmann area 20,brodmann area 20,brodmann area 38,brodmann area 38,brodmann area 28,brodmann area 20,brodmann area 20,brodmann area 19,brodmann area 20,brodmann area 18,brodmann area 19,brodmann area 38,brodmann area 38,brodmann area 28,brodmann area 28,brodmann area 20,brodmann area 20,brodmann area 20,brodmann area 20,brodmann area 37,brodmann area 37,brodmann area 38,brodmann area 38,brodmann area 38,brodmann area 20,brodmann area 20,brodmann area 20,brodmann area 20,brodmann area 38,brodmann area 38,brodmann area 38,brodmann area 19,brodmann area 37,brodmann area 37,brodmann area 37,brodmann area 20,brodmann area 20,brodmann area 20,brodmann area 20,brodmann area 20,brodmann area 18,brodmann area 19,brodmann area 37,brodmann area 19,brodmann area 20,brodmann area 19,brodmann area 19,brodmann area 19,brodmann area 19,brodmann area 19,brodmann area 35,brodmann area 20,brodmann area 20,brodmann area 20,brodmann area 20,brodmann area 38,brodmann area 38,brodmann area 19,brodmann area 19,brodmann area 19,brodmann area 18,brodmann area 18,brodmann area 19,brodmann area 19,brodmann area 19,brodmann area 20,brodmann area 20,brodmann area 20,brodmann area 19,brodmann area 19,brodmann area 19,brodmann area 17,brodmann area 17,brodmann area 20,brodmann area 20,brodmann area 20,brodmann area 35,brodmann area 35,brodmann area 20,brodmann area 20,brodmann area 20,brodmann area 38,brodmann area 19,brodmann area 20,brodmann area 38,brodmann area 37,brodmann area 35,brodmann area 20,brodmann area 20,brodmann area 20,brodmann area 19,brodmann area 19,brodmann area 17,brodmann area 17,brodmann area 20,brodmann area 20,brodmann area 20,brodmann area 20,brodmann area 20,brodmann area 20,brodmann area 20,brodmann area 20,brodmann area 35,brodmann area 35,brodmann area 20,brodmann area 38,brodmann area 38,brodmann area 38,brodmann area 19,brodmann area 19,brodmann area 35,brodmann area 35,brodmann area 20,brodmann area 19,brodmann area 37,brodmann area 28,brodmann area 20,brodmann area 20,brodmann area 20,brodmann area 20,brodmann area 20,brodmann area 20,brodmann area 38,brodmann area 28,brodmann area 38,brodmann area 18,brodmann area 38,brodmann area 38,brodmann area 20,brodmann area 38,brodmann area 20,brodmann area 20,brodmann area 38,brodmann area 38,brodmann area 38,brodmann area 38,brodmann area 19,brodmann area 35,brodmann area 35,brodmann area 20,brodmann area 20,brodmann area 38,brodmann area 37,brodmann area 37,brodmann area 37,brodmann area 28,brodmann area 19,brodmann area 19,brodmann area 19,brodmann area 19,brodmann area 19,brodmann area 37,brodmann area 37,brodmann area 28,brodmann area 20,brodmann area 20,brodmann area 37,brodmann area 37,brodmann area 37,brodmann area 20,brodmann area 20,brodmann area 28,brodmann area 27,brodmann area 20,brodmann area 37,brodmann area 37,brodmann area 37,brodmann area 37,brodmann area 20,brodmann area 20,brodmann area 20,brodmann area 19,brodmann area 19,brodmann area 19,brodmann area 35,brodmann area 20,brodmann area 20,brodmann area 18,brodmann area 18,brodmann area 18,brodmann area 19,brodmann area 19,brodmann area 19,brodmann area 28,brodmann area 20,brodmann area 38,brodmann area 38,brodmann area 38,brodmann area 20,brodmann area 20,brodmann area 19,brodmann area 19,brodmann area 19,brodmann area 18,brodmann area 19,brodmann area 19,brodmann area 35,brodmann area 37,brodmann area 18,brodmann area 18,brodmann area 17,brodmann area 17,brodmann area 18,brodmann area 18,brodmann area 19,brodmann area 19,brodmann area 19,brodmann area 17,brodmann area 17,brodmann area 17,brodmann area 19,brodmann area 37,brodmann area 37,brodmann area 37,brodmann area 18,brodmann area 18,brodmann area 20,brodmann area 20,brodmann area 38,brodmann area 20,brodmann area 20,brodmann area 20,brodmann area 20,brodmann area 20,brodmann area 38,brodmann area 37,brodmann area 37,brodmann area 20,brodmann area 19,brodmann area 19,brodmann area 19,brodmann area 37,brodmann area 37,brodmann area 38,brodmann area 20,brodmann area 20,brodmann area 38,brodmann area 19,brodmann area 20,brodmann area 20,brodmann area 20,brodmann area 38,brodmann area 37,brodmann area 38,brodmann area 38,brodmann area 38,brodmann area 20,brodmann area 20,brodmann area 20,brodmann area 38,brodmann area 37,brodmann area 37,brodmann area 37,brodmann area 37,brodmann area 38,brodmann area 38,brodmann area 38,brodmann area 38,brodmann area 38,brodmann area 38,brodmann area 38,brodmann area 20,brodmann area 20,brodmann area 20,brodmann area 20,brodmann area 20,brodmann area 37,brodmann area 37,brodmann area 37,brodmann area 37,brodmann area 20,brodmann area 20,brodmann area 20,brodmann area 20,brodmann area 20,brodmann area 38,brodmann area 38,brodmann area 20,brodmann area 28,brodmann area 20,brodmann area 37,brodmann area 37,brodmann area 20,brodmann area 20,brodmann area 20,brodmann area 35,brodmann area 38,brodmann area 38,brodmann area 38,brodmann area 38,brodmann area 20,brodmann area 37,brodmann area 37,brodmann area 37,brodmann area 37,brodmann area 37,brodmann area 38,brodmann area 28,brodmann area 28,brodmann area 35,brodmann area 38,brodmann area 20,brodmann area 20,brodmann area 20,brodmann area 20,brodmann area 20,brodmann area 37,brodmann area 37,brodmann area 37,brodmann area 20,brodmann area 20,brodmann area 28,brodmann area 38,brodmann area 27,brodmann area 27,brodmann area 19,brodmann area 19,brodmann area 18,brodmann area 18,brodmann area 18,brodmann area 37,brodmann area 20,brodmann area 20,brodmann area 20,brodmann area 20,brodmann area 20,brodmann area 20,brodmann area 35,brodmann area 20,brodmann area 20,brodmann area 37,brodmann area 35,brodmann area 20,brodmann area 20,brodmann area 20,brodmann area 20,brodmann area 19,brodmann area 19,brodmann area 19,brodmann area 37,brodmann area 38,brodmann area 20,brodmann area 20,brodmann area 20,brodmann area 37,brodmann area 37,brodmann area 20,brodmann area 20,brodmann area 20,brodmann area 20,brodmann area 19,brodmann area 19,brodmann area 37,brodmann area 37,brodmann area 28,brodmann area 37,brodmann area 37,brodmann area 20,brodmann area 20,brodmann area 20,brodmann area 19,brodmann area 37,brodmann area 18,brodmann area 19,brodmann area 17,brodmann area 17,brodmann area 19,brodmann area 19,brodmann area 19,brodmann area 35,brodmann area 19,brodmann area 19,brodmann area 19,brodmann area 18,brodmann area 20,brodmann area 20,brodmann area 20,brodmann area 20,brodmann area 20,brodmann area 20,brodmann area 20,brodmann area 20,brodmann area 38,brodmann area 38,brodmann area 38,brodmann area 38,brodmann area 38,brodmann area 19,brodmann area 19,brodmann area 19,brodmann area 37,brodmann area 37,brodmann area 37,brodmann area 20,brodmann area 20,brodmann area 28,brodmann area 18,brodmann area 19,brodmann area 19,brodmann area 19,brodmann area 37,brodmann area 19,brodmann area 19,brodmann area 37,brodmann area 37,brodmann area 35,brodmann area 20,brodmann area 20,brodmann area 28,brodmann area 38,brodmann area 38,brodmann area 38,brodmann area 20,brodmann area 20,brodmann area 20,brodmann area 20,brodmann area 20,brodmann area 20,brodmann area 20,brodmann area 28,brodmann area 20,brodmann area 20,brodmann area 35,brodmann area 35,brodmann area 37,brodmann area 38,brodmann area 20,brodmann area 38
0.966547,1.022712,1.419934,2.230997,0.840906,0.832375,0.632226,2.055190,0.306351,0.404755,1.821906,0.695210,0.559270,0.406495,0.371773,0.586663,0.911371,1.184160,0.744060,0.440641,0.801882,9.787547,2.907047,1.971535,3.080727,0.741937,0.592784,0.525866,0.506293,1.022694,0.629286,0.900749,0.891399,0.842408,0.887588,0.841255,0.986022,0.563386,0.870003,1.041900,1.874263,1.631231,1.147847,0.862988,0.637964,2.319974,2.578268,0.015996,0.847157,0.508956,0.732362,1.326033,1.340478,0.830482,0.982880,0.853652,0.532143,1.181905,0.871278,1.177167,0.785439,0.318664,0.905640,1.356348,0.839123,0.524597,3.791976,0.791211,5.195825,0.882173,1.183865,1.380795,0.351505,1.230586,0.348986,0.549367,0.657580,0.611431,0.856027,1.259571,1.199358,0.803616,0.649566,1.675461,0.736269,0.825581,1.926375,1.146910,0.741631,0.999426,0.612451,0.533740,0.948265,0.444684,1.154755,1.510319,2.575865,1.712969,0.993855,0.942605,0.361836,0.507009,0.600576,0.466338,0.733942,1.090182,0.952124,0.760823,0.836830,0.844627,0.434588,0.423596,1.042949,0.550167,0.268414,1.549750,1.060738,0.428453,1.553773,0.840712,0.615696,0.455509,0.875877,0.441439,1.220774,0.803821,1.022856,0.347618,0.713602,0.647571,0.461958,0.297135,0.380026,0.656222,0.567908,0.446517,0.890224,0.467410,1.142418,0.802452,0.282518,1.210477,1.073358,1.176556,0.323198,0.422493,0.141193,0.972204,0.553137,3.351000,0.826684,0.966341,1.025090,1.305032,1.356514,1.071874,1.126226,1.018448,1.006118,0.419715,0.894951,0.782419,0.286888,0.346496,0.619662,0.415086,0.499376,0.635951,1.269699,1.019886,0.631614,0.517369,0.953809,0.997337,1.129395,1.242588,0.755797,0.587480,1.026148,1.078262,0.907005,0.504097,1.115244,0.962515,1.290542,0.772806,0.975791,1.026663,0.744860,0.738711,1.135203,0.224763,0.618976,0.980628,0.644451,1.053929,1.067342,1.061539,0.406593,1.658936,0.751997,1.981922,2.639894,1.050636,0.756605,0.586925,0.681368,1.126255,0.782207,1.028284,0.907562,0.645572,1.048501,0.595562,0.666610,0.800352,0.531109,0.725662,0.855697,0.403051,0.464519,0.372597,0.597205,0.468008,0.266674,0.150663,0.518915,0.623738,0.634849,0.582137,0.682032,0.599208,0.451745,1.173462,0.454360,0.869081,0.279048,0.783584,0.966111,4.225247,6.402873,1.676050,10.466342,6.915201,0.563698,2.628993,1.075539,0.839981,0.891175,1.147518,0.677087,0.817078,0.784640,0.596305,1.984272,0.458923,0.460639,1.804648,0.873198,0.659117,1.407020,0.731677,0.114692,0.331948,0.408015,0.309334,0.051066,0.121888,0.516669,0.779401,1.180697,0.825870,1.630509,0.567595,1.049370,0.695627,0.477156,1.023727,0.801491,0.641066,1.287031,0.631557,1.049629,0.485345,0.624709,0.458986,1.404756,1.145016,0.147462,1.086442,0.570715,1.008170,0.248428,0.131800,0.148417,0.345583,0.067726,0.810597,1.348646,0.231905,0.298654,0.631920,0.742140,0.449481,0.578056,0.762107,1.092545,0.672822,1.246531,0.915261,0.429941,1.502606,0.273429,0.425788,0.279254,0.255925,0.918443,1.064005,0.728385,0.673078,0.801130,0.711302,1.244622,0.494107,0.632167,0.911177,0.669487,1.585424,0.579091,1.846099,1.398295,0.297270,0.069641,0.575474,1.425679,1.151811,1.037945,0.460113,0.637752,1.442167,0.317291,0.389186,0.621394,1.005326,0.635965,1.095375,0.051825,0.928279,1.266720,0.328194,0.242258,0.672716,0.250997,0.405018,1.092764,0.371411,0.438326,0.493506,0.584963,1.622219,1.452815,0.601322,0.935309,1.091345,0.707798,0.866075,0.370231,0.256419,1.304018,0.828394,0.489757,0.490021,0.571804,1.372048,1.315611,0.216388,0.285378,0.247862,0.464798,0.165018,0.210350,0.162926,0.177958,0.116096,0.250159,0.137493,0.077316,0.366057,0.446621,0.099148,0.034394,0.243429,0.441036,0.350003,0.303668,0.148520,0.237646,1.007672,1.027455,1.013417,1.022931,0.993646,1.000863,1.008625,1.024774,0.174743,0.473126,0.467315,0.493349,0.720798,0.910980,0.822840,0.783587,0.905108,1.120789,0.418814,0.876172,0.553352,0.650974,0.681556,0.723206,0.380763,0.308094,0.252646,3.017619,2.182844,0.983369,1.874832,0.885904,0.975723,0.523544,0.561036,0.670828,1.006904,0.486908,0.964374,0.942295,0.919350,1.613197,0.793881,0.586326,0.779075,0.720892,0.883751,0.532856,0.628841,0.707683,0.741067,0.200618,0.769530,0.771095,0.817765,0.809638,0.807249,0.834778,0.818350,0.094729,0.100821,0.122482,2.916459,2.270022,0.632640,0.956660,1.152247,0.470590,0.908537,0.642770,0.935260,0.572119,1.176555,0.877917,1.166993,0.581855,0.847162,0.945451,1.369993,1.608586,1.503354,0.373150,0.728080,1.086707,0.832612,1.530841,0.413728,1.033745,0.979802,0.458493,1.602280,0.543863,0.322747,0.551114,0.686814,0.231616,0.347625,0.593121,0.803953,0.394786,0.038260,0.053091,0.024569,0.022544,0.019096,0.033094,0.050190,0.162442,0.119588,0.049120,0.074155,0.051751,0.048128,0.042068,0.024704,0.026597,0.024493,0.492936,0.876315,0.893642,0.561074,0.881135,0.382557,0.298345,0.752393,0.762798,0.622880,0.427014,0.428991,0.631413,0.623381,0.066472,0.383567,0.341764,0.413194,0.770320,0.572444,0.362134,0.805486,0.913194
1.308935,0.909119,2.426762,0.582893,1.199668,0.601981,0.771152,1.404874,0.984884,0.614193,2.221233,1.091210,0.641322,1.018474,0.685933,0.659633,0.768549,1.065951,1.286390,0.765322,1.341501,3.723496,1.637021,3.373775,4.055002,1.431212,0.473385,0.858342,0.941402,0.466070,0.751726,0.831318,0.638207,0.910437,0.712215,0.671141,1.080207,0.679554,0.456771,0.481963,0.871396,0.445978,1.213484,0.574853,0.641612,0.715078,0.714543,0.015057,475.334701,493.392108,409.165840,430.139065,552.021583,415.911572,470.872264,0.335088,0.603307,0.994965,1.250145,1.288196,0.582123,0.456732,0.578415,0.602089,0.829684,0.732006,0.653384,2.588411,1.359260,1.765752,2.983637,1.557192,0.733988,0.779983,0.936918,1.474535,0.074184,0.502020,0.565618,0.249659,0.561522,1.114691,0.987809,0.582861,0.330123,0.695989,0.269055,1.900461,0.632293,0.962014,1.071312,0.947817,0.625849,0.986179,0.584318,0.712417,0.463678,0.477617,0.616872,0.326749,0.828723,0.234635,0.223222,0.349442,0.917706,0.431380,0.759555,0.972525,0.575691,0.947822,0.788574,1.091498,0.399059,1.290549,0.414333,0.958007,2.018561,0.095238,0.524022,0.284577,0.538574,0.327046,0.436377,0.225015,0.475504,0.680593,0.364221,0.167749,0.377293,0.485336,0.114788,0.194405,0.227302,1.194999,1.290141,1.221253,1.609159,0.897776,0.779457,1.056370,1.221941,0.686909,0.793188,1.484585,1.120937,0.764492,0.542713,0.521258,0.590390,1.566649,1.163240,1.114528,1.959215,0.541039,0.805986,0.687822,0.682424,0.715327,0.830685,0.768768,1.015798,0.526848,0.359535,0.423382,0.511779,0.692700,1.102512,1.480018,0.842953,1.195429,1.434511,1.504837,1.073393,1.101661,0.851422,0.732468,0.894128,1.141827,1.267268,1.529098,0.233749,0.193631,1.290852,0.304871,0.512984,0.516074,0.274812,1.332431,0.782111,0.846816,0.718889,0.317074,1.120712,0.595481,1.536883,0.644137,0.483909,0.391118,0.704415,0.852495,0.872271,3.304949,2.791441,1.137110,0.451383,0.426104,0.295313,0.615507,1.369873,0.531714,0.654595,1.403134,1.273233,0.637874,0.460242,0.225856,0.583870,0.709726,0.441693,0.980101,0.970875,0.205835,0.944362,0.541991,0.259272,0.236927,0.895869,0.416870,0.475089,0.862895,0.530514,0.474156,0.369282,0.450667,0.318697,0.118538,0.621689,1.053936,1.523352,0.588227,1.012563,0.997533,1.181759,0.681897,1.050726,4.151882,0.747659,0.806846,0.972340,1.313139,0.891111,1.193305,1.036810,1.403905,0.737726,0.535330,1.114573,2.204142,0.890725,1.099862,0.788843,0.780797,0.757784,0.344690,1.270917,0.452825,0.471466,0.579994,0.764942,1.255244,0.909534,1.235850,0.817907,0.721887,0.901441,1.418452,0.924854,1.097629,0.702689,1.080766,0.716129,1.561558,1.253644,0.007759,0.693485,0.861108,0.717157,0.617639,1.083134,0.894257,1.071763,0.400296,0.900450,0.144683,0.647377,1.485177,0.263769,0.234875,0.413715,0.517745,0.918347,1.122804,0.781427,0.981024,0.608429,1.061738,0.815307,0.957090,0.911521,1.178685,0.450081,0.497881,0.305056,0.691145,1.331630,1.060556,0.756900,0.892267,0.611357,1.235319,1.201912,0.960985,2.060987,1.213319,0.956744,1.285430,0.826297,0.443229,1.069906,0.824546,0.873839,1.315381,1.154873,0.792404,0.837740,0.797020,0.960792,0.789321,0.666648,0.742716,0.096728,0.489423,0.837976,0.503224,0.836939,0.413013,0.271555,1.531531,0.709233,0.344881,0.878343,0.258725,0.899375,0.712758,0.717618,0.653874,0.616918,0.550998,0.389476,1.302349,0.611956,0.861490,9.105464,0.770301,0.753567,0.822268,0.653440,0.848444,0.942449,0.800502,0.643271,0.570590,0.563795,0.609359,0.954858,0.145132,0.405852,0.309627,0.279998,0.175109,0.203781,0.186866,0.123061,0.156183,0.153765,0.125108,0.167898,0.628289,0.156010,0.216579,0.082113,0.141402,0.478286,0.128518,0.125435,0.143511,0.346160,0.326329,0.309068,0.325400,0.342867,0.310647,0.320400,0.359484,0.327280,0.535107,0.555721,1.186927,0.578564,0.402246,0.701870,0.412044,0.967852,1.178836,1.244496,1.432500,0.831314,1.351158,0.986383,0.707447,0.634267,0.144997,0.687269,0.507356,1.529107,1.774355,0.837206,1.144608,1.160237,0.875012,0.529751,0.477674,0.609205,0.705373,0.396691,0.860324,0.786369,0.488361,0.413627,0.524481,0.352766,0.688164,0.804677,0.767311,0.440471,0.503010,0.618086,0.505590,0.472772,1.327050,1.353763,1.258121,1.266622,1.296228,1.336190,1.300141,0.215562,0.182515,0.187800,1.080475,2.239894,0.890197,0.661771,1.806317,1.409306,1.052763,0.612795,0.986723,0.576739,1.631834,0.556002,0.931812,0.561496,0.746358,0.685067,0.948188,1.083981,0.656796,1.151171,1.332169,1.962405,1.109448,0.973626,0.929071,0.687063,0.656338,1.237480,1.900672,0.846257,0.716937,0.769469,0.976672,1.114555,0.766313,1.332748,0.852765,0.892147,0.034410,0.023650,0.021677,0.032210,0.023402,0.043194,0.027015,0.058810,0.164377,0.093462,0.067793,0.032807,0.032995,0.030652,0.019717,0.023982,0.027269,0.239570,0.640373,0.434600,0.826076,0.631559,0.831275,0.257898,0.725236,0.892703,1.411452,0.409889,0.432964,0.863890,0.806470,0.072548,0.638900,0.514135,0.314460,0.245118,0.645552,0.960079,0.543715,0.748919
0.200324,0.835322,0.340680,0.849045,0.543177,0.326523,0.912590,1.446479,0.297157,0.201249,1.457340,0.561893,0.701343,0.589163,0.341080,1.380624,0.666530,0.652930,0.487922,1.344870,1.233798,3.844567,2.470936,5.753388,2.808317,0.546971,0.529746,0.768242,0.921391,0.275221,0.576917,0.638992,0.465212,0.732005,0.754333,0.466483,1.014245,2.917361,1.309628,0.630420,0.524762,0.446895,1.736722,0.910007,1.084379,0.557527,0.570335,0.022345,0.027162,0.026241,0.026904,0.044638,0.040401,0.040112,0.031735,0.320344,0.351031,0.036033,0.438698,1.811066,1.149143,1.300728,0.129807,1.214053,1.000691,0.691672,1.795429,2.087075,0.589718,1.964172,0.922783,0.446439,0.275505,0.735332,0.321785,0.907383,0.718906,0.722709,0.892461,0.762295,0.740460,0.508158,0.166248,1.000806,0.425427,1.521807,0.211215,0.331343,1.027681,1.137594,1.055882,1.368152,0.255386,0.390310,0.590671,0.364482,0.122610,0.248074,0.246047,0.870667,0.369539,0.517919,0.522778,0.634384,0.846299,0.676594,1.169035,0.864397,0.638464,0.667233,0.483413,0.726641,0.895222,1.056757,0.101279,0.166699,1.290121,0.949697,0.826145,1.153637,0.247629,0.313846,0.310660,0.253830,1.070174,2.842844,1.340209,0.383275,0.617285,0.424658,0.680418,0.270839,0.213758,0.432511,0.548918,0.337857,0.281798,0.369319,0.821262,0.487972,1.169667,0.358815,1.409079,1.128901,0.422030,0.698831,0.949943,1.015058,0.693361,1.137579,1.547920,1.273129,0.864696,1.298506,2.003277,1.771406,1.756772,1.681021,0.955053,0.947140,1.865722,0.937886,1.008750,0.772395,1.171177,1.047167,1.253754,1.694567,1.702857,1.058083,0.830825,1.397208,1.627590,0.923768,0.752627,0.917498,0.739690,0.664473,0.937012,0.862389,0.085617,0.118912,0.902085,0.770907,1.393165,0.889088,0.583530,0.821429,0.742073,1.046797,0.695321,0.376189,0.732196,0.869818,0.468022,0.996428,0.780752,1.183155,1.486160,0.983594,0.672877,1.996892,1.723109,0.892616,0.566254,0.666522,0.466883,0.611343,0.957845,0.298995,0.722490,0.519537,0.915740,1.289464,0.184055,0.058577,0.164800,0.257408,0.027361,0.832359,1.097237,1.153828,1.536314,0.819756,0.409084,0.263158,0.323393,0.495293,0.566654,1.042728,0.582388,0.525191,0.609733,0.760765,0.494830,0.263099,0.121334,1.823051,0.953862,0.528948,0.691662,0.965935,0.883558,0.962236,0.634628,1.974357,1.016838,0.585819,0.840054,0.452503,0.758111,0.508209,0.250349,0.247760,1.361543,1.234624,0.926109,1.436110,0.789414,1.610273,0.219281,1.431151,4.318627,0.100845,0.085841,0.133620,0.046563,0.146301,0.226152,0.343419,0.934941,0.863306,0.747531,0.675236,1.264031,0.234561,0.469413,0.621659,0.935844,0.962260,1.796377,0.699078,0.761897,0.426870,0.679626,0.960935,0.865746,0.782743,0.338690,0.320235,0.669956,0.772598,0.886404,0.709284,0.648661,0.842343,0.530734,1.318131,0.571750,0.701005,0.569977,0.699847,0.759506,1.114927,0.952157,0.908599,0.812458,0.978439,0.729268,0.786393,1.032561,1.009392,1.186646,0.800509,0.857805,0.607272,1.460914,0.859191,1.259925,1.682672,1.642015,0.565510,1.113517,0.885246,0.989584,0.419351,0.374938,0.890785,1.569486,1.613844,0.357111,1.123578,0.495764,1.013944,0.052889,0.147586,0.699430,0.457449,0.703827,0.698038,0.545168,0.750235,0.648072,1.155677,0.820679,0.711064,0.172321,0.966918,0.455668,0.810018,1.918365,1.092687,0.582538,1.210469,0.778867,0.646015,0.720926,0.721904,0.598965,1.080008,1.097119,1.109660,0.433396,0.999791,0.628969,0.771895,0.530161,0.594850,0.620021,0.611900,0.500822,0.510075,0.395259,0.570647,0.650223,0.220561,0.527170,0.253482,0.687764,0.168001,0.254686,0.297089,0.276160,0.260660,0.059852,0.069503,0.072343,0.433406,0.085858,0.290272,0.200296,0.235454,0.418246,0.131223,0.282621,0.142850,0.303726,1.224864,1.261042,1.230345,1.255960,1.298663,1.241657,1.229566,1.247208,0.160215,0.428662,0.463261,1.051802,0.766649,0.666298,1.181418,0.486941,0.781837,0.261883,0.433009,0.597293,0.798156,0.545344,0.502632,0.749421,0.127758,0.405861,0.396192,0.812052,1.502332,0.492998,0.609285,0.470314,0.196415,0.621470,0.511768,0.380609,0.278578,0.309222,0.238667,0.949455,0.126658,0.042176,0.550992,0.853878,0.560834,0.786603,0.297012,0.710720,0.609155,0.680605,0.505255,0.754678,1.036910,1.080231,1.067615,1.046787,1.044594,1.057498,1.066646,0.232475,0.191896,0.240247,1.053968,0.788828,0.290517,0.234086,0.525540,1.565138,0.571119,0.716311,0.545430,0.636575,1.009694,0.783424,0.685934,1.145838,0.943191,1.250579,1.243171,0.979010,2.540990,0.710716,0.969317,2.863742,0.875390,0.709997,1.027253,0.764812,1.146186,0.849601,1.711347,0.162890,0.864042,2.178419,1.183089,0.132598,0.122281,0.472712,1.533726,0.447564,0.023868,0.025105,0.015408,0.030797,0.018171,0.030265,0.028007,0.143110,0.064059,0.035296,0.055137,0.027452,0.038405,0.027286,0.024350,0.021496,0.018356,0.447966,0.758415,0.148148,0.371084,0.522672,0.489087,0.153734,0.737746,0.957824,0.690394,0.378451,0.605411,0.655581,0.418881,0.175438,0.614225,0.520634,0.476442,0.326498,0.626774,0.532312,0.284265,1.302667
